repo,run,id,score,title,id_title
lightfm,1,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,2,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,3,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,4,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,5,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,6,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,7,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,8,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,9,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,10,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,11,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,12,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,13,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,14,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,15,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,16,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,17,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,18,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,19,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,20,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,21,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,22,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,23,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,24,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,25,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,26,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,27,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,28,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,29,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,30,2.1,1.0,Ensure Data File Loads as Expected,2.1. Ensure Data File Loads as Expected
lightfm,1,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,2,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,3,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,4,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,5,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,6,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,7,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,8,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,9,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,10,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,11,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,12,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,13,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,14,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,15,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,16,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,17,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,18,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,19,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,20,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,21,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,22,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,23,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,24,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,25,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,26,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,27,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,28,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,29,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,30,3.2,1.0,Data in the Expected Format,3.2. Data in the Expected Format
lightfm,1,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,2,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,3,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,4,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,5,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,6,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,7,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,8,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,9,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,10,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,11,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,12,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,13,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,14,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,15,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,16,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,17,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,18,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,19,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,20,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,21,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,22,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,23,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,24,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,25,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,26,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,27,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,28,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,29,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,30,3.5,1.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,1,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,2,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,3,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,4,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,5,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,6,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,7,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,8,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,9,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,10,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,11,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,12,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,13,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,14,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,15,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,16,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,17,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,18,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,19,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,20,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,21,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,22,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,23,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,24,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,25,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,26,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,27,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,28,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,29,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,30,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,1,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,2,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,3,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,4,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,5,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,6,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,7,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,8,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,9,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,10,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,11,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,12,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,13,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,14,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,15,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,16,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,17,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,18,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,19,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,20,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,21,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,22,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,23,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,24,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,25,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,26,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,27,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,28,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,29,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,30,5.3,1.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,1,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,2,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,3,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,4,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,5,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,6,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,7,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,8,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,9,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,10,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,11,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,12,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,13,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,14,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,15,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,16,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,17,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,18,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,19,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,20,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,21,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,22,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,23,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,24,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,25,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,26,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,27,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,28,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,29,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,30,6.1,1.0,Verify Evaluation Metrics Implementation,6.1. Verify Evaluation Metrics Implementation
lightfm,1,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,2,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,3,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,4,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,5,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,6,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,7,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,8,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,9,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,10,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,11,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,12,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,13,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,14,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,15,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,16,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,17,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,18,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,19,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,20,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,21,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,22,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,23,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,24,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,25,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,26,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,27,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,28,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,29,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
lightfm,30,6.2,1.0,Evaluate Model's Performance Against Thresholds,6.2. Evaluate Model's Performance Against Thresholds
